created_at,epoch,input_size,lr,mem,train_loss
2021-03-02 11:31:27.681564,0,512,2.994225360453129e-05,8.941104412078857,0.0
2021-03-02 11:31:51.956236,0,512,2.9938857551314868e-05,8.959872722625732,0.0
2021-03-02 11:32:15.364318,0,512,2.993546149809845e-05,9.02430772781372,6.048828125
2021-03-02 11:32:39.446934,0,512,2.9932063625892628e-05,8.926091194152832,3.2216796875
2021-03-02 11:33:03.519133,0,512,2.9928667572676197e-05,8.948611736297607,0.0
2021-03-02 11:33:27.574245,0,512,2.992526970047038e-05,8.937351703643799,6.2890625
2021-03-02 11:33:52.047183,0,512,2.992187364725396e-05,8.948611736297607,0.0
2021-03-02 11:34:15.542543,0,512,2.9918477594037544e-05,8.948613166809082,6.453125
2021-03-02 11:34:38.648687,0,512,2.991507972183172e-05,8.956121921539307,4.33203125
2021-03-02 11:35:01.832063,0,512,2.9911683668615296e-05,8.914829730987549,5.638671875
2021-03-02 11:35:24.949790,0,512,2.9908285796409473e-05,8.914828777313232,0.0
2021-03-02 11:35:48.491765,0,512,2.990488974319305e-05,8.911075115203857,0.0
2021-03-02 11:36:11.557624,0,512,2.990149368997665e-05,8.974887371063232,0.0
2021-03-02 11:36:35.305847,0,512,2.9898095817770812e-05,8.94110631942749,5.060546875
2021-03-02 11:36:59.035803,0,512,2.989469976455439e-05,9.012822151184082,5.90625
2021-03-02 11:37:22.181661,0,512,2.9891301892348565e-05,8.937350749969482,0.0
2021-03-02 11:37:45.471406,0,512,2.988790583913215e-05,8.967381477355957,6.298828125
2021-03-02 11:38:09.103147,0,512,2.9884507966926318e-05,8.933598518371582,6.150390625
2021-03-02 11:38:32.173439,0,512,2.98811119137099e-05,8.907322883605957,5.1171875
2021-03-02 11:38:55.923473,0,512,2.987771586049348e-05,8.918582439422607,0.0
2021-03-02 11:39:18.856680,0,512,2.9874317988287654e-05,8.896061420440674,3.2734375
2021-03-02 11:39:42.175602,0,107,2.987092193507124e-05,8.962844848632812,4.53515625
2021-03-02 11:40:05.030180,0,512,2.986752406286541e-05,9.054280281066896,5.73046875
2021-03-02 11:40:28.349256,0,512,2.9864128009648994e-05,8.933601379394531,3.876953125
2021-03-02 11:40:50.704520,0,512,2.9860731956432567e-05,8.899815082550049,5.779296875
2021-03-02 11:41:13.449447,0,512,2.9857334084226757e-05,8.956119537353516,4.40234375
2021-03-02 11:41:37.003552,0,512,2.9853938031010326e-05,8.941104412078857,0.0
2021-03-02 11:42:00.290254,0,512,2.9850540158804506e-05,8.914828777313232,0.0
2021-03-02 11:42:23.903247,0,512,2.9847144105588093e-05,8.914829730987549,2.123046875
2021-03-02 11:42:46.922471,0,512,2.9843748052371666e-05,8.926091194152832,5.580078125
2021-03-02 11:43:09.819537,0,512,2.984035018016584e-05,8.952365398406982,0.0
2021-03-02 11:43:33.292000,0,512,2.9836954126949425e-05,8.944858074188232,0.0
2021-03-02 11:43:56.715277,0,512,2.9833556254743605e-05,8.911075592041016,6.21484375
2021-03-02 11:44:20.921974,0,512,2.983016020152717e-05,8.948611736297607,0.0
2021-03-02 11:44:43.865621,0,512,2.9826762329321355e-05,8.903567790985107,0.0
2021-03-02 11:45:06.961917,0,415,2.982336627610493e-05,8.97095012664795,5.998046875
2021-03-02 11:45:29.845471,0,512,2.9819970222888514e-05,8.922336101531982,0.0
2021-03-02 11:45:53.052698,0,512,2.981657235068269e-05,8.937352657318115,6.193359375
2021-03-02 11:46:16.272284,0,512,2.981317629746627e-05,8.933598518371582,3.39453125
2021-03-02 11:46:39.291175,0,203,2.980977842526045e-05,8.925495624542236,5.3203125
2021-03-02 11:47:02.345008,0,512,2.980638237204403e-05,8.952367305755615,6.01953125
2021-03-02 11:47:25.378409,0,512,2.9802986318827614e-05,8.89606237411499,4.283203125
2021-03-02 11:47:49.380293,0,512,2.9799588446621783e-05,9.032490730285645,4.755859375
2021-03-02 11:48:13.032242,0,512,2.979619239340537e-05,8.91858434677124,5.03515625
2021-03-02 11:48:36.197790,0,512,2.9792794521199543e-05,8.899814128875732,0.0
2021-03-02 11:48:59.827617,0,512,2.978939846798312e-05,9.012822151184082,4.302734375
2021-03-02 11:49:23.077492,0,512,2.97860024147667e-05,8.974887371063232,0.0
2021-03-02 11:49:46.995024,0,512,2.9782604542560875e-05,8.91107702255249,6.326171875
2021-03-02 11:50:10.359285,0,512,2.9779208489344452e-05,8.914828777313232,0.0
2021-03-07 11:26:45.797404,0,1536,0.0,6.999384880065918,6.287109375
2021-03-07 11:34:55.304500,0,1536,0.0,6.999384880065918,6.287109375
2021-03-07 11:39:14.504084,0,1536,0.0,6.999384880065918,6.287109375
2021-03-07 11:41:22.471135,0,1536,0.0,6.997431755065918,6.28125
2021-03-07 11:42:09.309257,0,1536,0.0,6.9984073638916025,6.234375
2021-03-07 12:23:33.884003,0,512,0.0,4.0786828994750985,4.765625
2021-03-07 16:50:03.458595,0,512,0.0,4.0786828994750985,4.765625
2021-03-07 17:06:37.471311,0,512,0.0,4.0786828994750985,4.765625
2021-03-07 19:34:17.624610,0,726,0.0,2.798740863800049,6.0703125
2021-03-07 19:34:55.494178,0,726,0.0,2.795251846313477,6.0703125
2021-03-07 19:35:25.676773,0,1536,1.5000000530562831e-06,4.485946178436278,0.0
2021-03-07 19:35:56.899920,0,1536,3.0000001061125663e-06,4.512038707733153,0.0
2021-03-07 19:36:27.375529,0,1536,4.500000159168849e-06,4.43881368637085,0.0
2021-03-07 19:37:18.258807,0,726,0.0,2.795251846313477,6.0703125
2021-03-07 19:37:48.835517,0,1536,1.5000000530562831e-06,4.485946178436278,0.0
2021-03-07 19:38:20.622295,0,1536,3.0000001061125663e-06,4.512038707733153,0.0
2021-03-07 19:38:51.506712,0,1536,4.500000159168849e-06,4.43881368637085,0.0
2021-03-07 19:39:20.900423,0,1536,6.0000002122251325e-06,4.48854923248291,3.837890625
2021-03-07 19:39:49.363812,0,684,7.499999810534064e-06,4.442007541656494,6.22265625
2021-03-07 19:40:19.184226,0,1536,9.000000318337698e-06,4.481627941131592,0.0
2021-03-07 19:41:12.799825,0,484,0.0,2.1154098510742188,6.3046875
2021-03-07 19:41:34.825152,0,1024,1.5000000530562831e-06,3.835538387298584,0.0
2021-03-07 19:41:57.554286,0,1024,3.0000001061125663e-06,3.858518123626709,0.0
2021-03-07 19:42:19.658021,0,1024,4.500000159168849e-06,3.8180994987487793,0.0
2021-03-07 19:42:40.670454,0,1024,6.0000002122251325e-06,3.849919319152832,3.044921875
2021-03-07 19:43:01.053502,0,456,7.499999810534064e-06,3.819814682006837,4.76953125
2021-03-07 19:43:22.345984,0,1024,9.000000318337698e-06,3.8334670066833496,0.0
2021-03-07 19:43:43.393559,0,1024,1.049999991664663e-05,3.855725765228272,0.0
2021-03-07 19:44:04.268173,0,1024,1.2000000424450265e-05,3.8261828422546387,0.0
2021-03-07 19:44:25.385381,0,1024,1.3500000022759195e-05,3.8499197959899902,6.58984375
2021-03-07 19:44:43.765900,0,1024,1.4999999621068127e-05,3.924942970275879,3.4921875
2021-03-07 19:45:05.233846,0,1024,1.6500000128871754e-05,3.8927550315856934,0.0
2021-03-07 19:45:53.437247,0,484,0.0,2.1154098510742188,6.3046875
2021-03-07 19:52:06.079523,0,1024,0.0,5.850606918334961,6.248046875
2021-03-07 19:55:04.026304,0,512,0.0,4.1186933517456055,6.306640625
2021-03-08 11:55:12.430281,0,512,0.0,4.117114067077637,6.34375
2021-03-08 12:33:10.248933,0,128,0.0,4.122853755950929,0.0
2021-03-09 16:36:38.363010,0,512,0.0,5.8259382247924805,0.0
2021-03-09 16:53:44.715033,0,512,0.0,2.0118365287780757,6.197265625
2021-03-09 17:03:37.456708,0,512,0.0,2.011836528778076,6.197265625
2021-03-09 17:04:13.498808,0,512,1.5000000530562831e-06,3.6967439651489262,0.0
2021-03-09 17:04:47.615411,0,512,3.0000001061125663e-06,3.699925422668457,0.0
2021-03-09 17:05:22.521235,0,512,4.500000159168849e-06,3.7223939895629883,0.0
2021-03-09 17:05:55.090048,0,512,6.0000002122251325e-06,3.6967458724975586,5.453125
2021-03-09 17:06:30.656419,0,512,7.499999810534064e-06,3.724249839782715,4.07421875
2021-03-09 17:07:05.101884,0,512,9.000000318337698e-06,3.7033071517944336,0.0
2021-03-09 17:07:38.104941,0,512,1.049999991664663e-05,3.7022690773010254,3.4482421875
2021-03-09 17:08:12.492217,0,512,1.2000000424450265e-05,3.698323249816896,0.0
2021-03-09 17:08:44.975259,0,512,1.3500000022759195e-05,3.7043333053588867,2.4267578125
2021-03-09 17:09:19.932237,0,512,1.4999999621068127e-05,3.692307472229004,0.0
2021-03-09 17:09:54.513120,0,512,1.6500000128871754e-05,3.696746349334717,3.6474609375
2021-03-09 17:10:28.817185,0,512,1.8000000636675395e-05,3.693108558654785,0.0
2021-03-09 17:11:02.561910,0,512,1.9499999325489625e-05,3.695143222808838,3.46875
2021-03-09 17:11:36.558931,0,512,2.099999983329326e-05,3.69992733001709,3.0439453125
2021-03-09 17:12:11.874549,0,512,2.2500000341096893e-05,3.699925422668457,0.0
2021-03-09 17:12:45.119441,0,512,2.400000084890053e-05,3.7112321853637695,0.0
2021-03-09 17:13:18.922442,0,512,2.549999953771476e-05,3.6923108100891113,2.595703125
2021-03-09 17:13:53.979019,0,512,2.700000004551839e-05,3.7033090591430655,1.888671875
2021-03-09 17:14:27.745921,0,512,2.8500000553322028e-05,3.7007131576538086,3.0791015625
2021-03-09 17:15:03.158652,0,512,2.9999999242136248e-05,3.693110466003418,6.12109375
2021-03-09 17:15:38.160874,0,512,2.997238880197983e-05,3.6951417922973633,0.0
2021-03-09 17:16:11.477157,0,512,2.994477654283401e-05,3.687049388885498,7.63671875
2021-03-09 17:16:45.505834,0,512,2.9917164283688177e-05,3.7112331390380864,4.564453125
2021-03-09 17:17:20.299653,0,512,2.988955202454235e-05,3.699124336242676,0.0
2021-03-09 17:17:53.833094,0,512,2.9861939765396528e-05,3.69992733001709,1.5625
2021-03-09 17:18:26.705401,0,512,2.983432750625071e-05,3.7112340927124015,1.318359375
2021-03-09 17:18:59.772175,0,512,2.9806715247104883e-05,3.69514274597168,2.1376953125
2021-03-09 17:19:31.872589,0,512,2.9779102987959053e-05,3.69230842590332,2.486328125
2021-03-09 17:20:06.294486,0,512,2.9751490728813234e-05,3.697524070739746,2.1123046875
2021-03-09 17:20:40.168955,0,512,2.97238784696674e-05,3.6967449188232417,2.5078125
2021-03-09 17:21:15.871996,0,512,2.969626621052157e-05,3.691506385803223,0.0
2021-03-09 17:21:49.256363,0,512,2.9668653951375745e-05,3.6967439651489262,0.0
2021-03-09 17:22:23.110228,0,512,2.9641043511219323e-05,3.6983246803283687,1.7294921875
2021-03-09 17:22:56.605943,0,512,2.9613431252073493e-05,3.693108558654785,0.0
2021-03-09 17:23:30.039573,0,512,2.9585818992927667e-05,3.700712203979492,0.5771484375
2021-03-09 17:24:05.000429,0,512,2.955820673378184e-05,3.6991262435913086,2.513671875
2021-03-09 17:24:39.920439,0,512,2.9530594474636018e-05,3.7159366607666016,1.5146484375
2021-03-09 17:25:14.095679,0,512,2.9502982215490192e-05,3.7043333053588867,0.947265625
2021-03-09 17:25:48.782000,0,512,2.9475369956344373e-05,3.718028068542482,0.0
2021-03-09 17:26:21.104708,0,512,2.944775769719854e-05,3.7079806327819824,2.626953125
2021-03-09 17:26:55.598060,0,512,2.942014543805272e-05,3.6923093795776367,3.1982421875
2021-03-09 17:27:29.378757,0,512,2.939253317890689e-05,3.7150955200195312,0.9267578125
2021-03-09 17:28:03.865133,0,512,2.9364920919761048e-05,3.693108558654785,0.0
2021-03-09 19:10:10.857374,0,512,0.0,5.8259382247924805,0.0
2021-03-09 19:12:51.379981,0,512,0.0,2.011836528778076,6.197265625
2021-03-09 19:47:15.426445,0,512,0.0,2.0510177612304688,0.0
2021-03-09 19:53:40.695314,0,512,0.0,2.0510177612304688,0.0
2021-03-09 19:54:14.229415,0,512,1.5000000530562831e-06,3.702829837799072,0.0
2021-03-09 19:54:50.311617,0,512,3.0000001061125663e-06,3.6973934173583984,3.5693359375
2021-03-09 19:55:24.017624,0,512,4.500000159168849e-06,3.697391986846924,0.0
2021-03-09 19:55:57.297060,0,512,6.0000002122251325e-06,3.6901097297668457,2.3671875
2021-03-09 19:56:29.963037,0,512,7.499999810534064e-06,3.6877403259277344,1.994140625
2021-03-09 19:57:02.643828,0,512,9.000000318337698e-06,3.737074375152588,0.0
2021-03-09 19:57:35.875645,0,512,1.049999991664663e-05,3.7019429206848153,0.0
2021-03-09 19:58:10.309330,0,124,1.2000000424450265e-05,3.687175273895264,1.107421875
2021-03-09 19:58:43.760186,0,512,1.3500000022759195e-05,3.702829837799072,0.0
2021-03-09 19:59:17.930928,0,512,1.4999999621068127e-05,3.697391986846924,0.0
2021-03-09 19:59:52.094378,0,512,1.6500000128871754e-05,3.704647541046143,1.0078125
2021-03-09 20:00:26.576541,0,298,1.8000000636675395e-05,3.6945281028747563,1.6826171875
2021-03-09 20:01:00.369742,0,512,1.9499999325489625e-05,3.68773889541626,0.0
2021-03-09 20:01:34.845102,0,512,2.099999983329326e-05,3.690107822418213,0.0
2021-03-09 20:02:08.499772,0,512,2.2500000341096893e-05,3.7019429206848153,0.0
2021-03-09 20:02:41.479257,0,512,2.400000084890053e-05,3.700058937072754,1.103515625
2021-03-09 20:03:14.646221,0,512,2.549999953771476e-05,3.7019429206848153,0.0
2021-03-09 20:03:48.279185,0,512,2.700000004551839e-05,3.6965737342834473,0.0
2021-03-09 20:04:22.227743,0,512,2.8500000553322028e-05,3.690107822418213,0.0
2021-03-09 20:04:54.667829,0,512,2.9999999242136248e-05,3.6982102394104,0.0
2021-03-09 20:05:28.798429,0,512,2.9993190764798786e-05,3.694839477539064,1.5693359375
2021-03-09 20:06:02.502200,0,512,2.998638228746131e-05,3.6864113807678223,0.0
2021-03-09 20:06:36.444755,0,512,2.9979573810123842e-05,3.697704792022705,0.0
2021-03-09 20:07:10.502744,0,512,2.9972763513796973e-05,3.6984896659851074,3.990234375
2021-03-09 20:07:45.345570,0,512,2.996595503645949e-05,3.6864113807678223,0.0
2021-03-09 20:08:18.895827,0,512,2.995914655912203e-05,3.690109252929688,4.830078125
2021-03-09 20:08:53.706752,0,512,2.9952336262795146e-05,3.7422900199890137,0.029296875
2021-03-09 20:09:27.225595,0,512,2.994552778545767e-05,3.690107822418213,0.0
2021-03-09 20:15:59.855949,0,512,0.0,2.0118365287780757,6.197265625
2021-03-09 20:16:40.013612,0,512,1.5000000530562831e-06,3.6967439651489262,0.0
2021-03-09 20:17:18.235687,0,512,3.0000001061125663e-06,3.699925422668457,0.0
2021-03-09 20:17:57.717214,0,512,4.500000159168849e-06,3.722393989562988,0.0
2021-03-09 20:18:34.792438,0,512,6.0000002122251325e-06,3.696745872497559,5.453125
2021-03-09 20:35:05.990079,0,512,0.0,2.0494208335876465,0.0
2021-03-09 20:35:36.127588,0,512,1.5000000530562831e-06,3.7055025100708012,0.0
2021-03-09 20:36:08.975397,0,512,3.0000001061125663e-06,3.698215961456299,3.916015625
2021-03-09 20:36:39.359975,0,512,4.500000159168849e-06,3.6982145309448238,0.0
2021-03-09 20:37:09.776554,0,512,6.0000002122251325e-06,3.692835807800293,3.1455078125
2021-03-09 20:37:39.671641,0,512,7.499999810534064e-06,3.6903977394104,3.908203125
2021-03-09 20:38:09.285916,0,512,9.000000318337698e-06,3.73738956451416,0.0
2021-03-09 20:38:39.976103,0,512,1.049999991664663e-05,3.704689979553223,0.0
2021-03-09 20:39:10.599193,0,124,1.2000000424450265e-05,3.6903891563415527,4.6796875
2021-03-09 20:43:24.168351,0,512,0.0,2.0510177612304688,0.0
2021-03-09 20:43:54.724101,0,512,1.500000053056283e-06,3.7028298377990723,0.0
2021-03-09 20:44:27.641313,0,512,3.000000106112566e-06,3.6973934173583984,3.5693359375
2021-03-09 20:44:58.087573,0,512,4.500000159168849e-06,3.697391986846924,0.0
2021-03-09 20:45:28.443858,0,512,6.000000212225132e-06,3.6901097297668457,2.3671875
2021-03-09 20:45:58.101106,0,512,7.499999810534064e-06,3.6877403259277344,1.994140625
2021-03-09 20:46:27.481954,0,512,9.000000318337698e-06,3.737074375152588,0.0
2021-03-09 20:46:57.656603,0,512,1.049999991664663e-05,3.7019429206848145,0.0
2021-03-09 20:47:28.529988,0,124,1.2000000424450263e-05,3.6871752738952637,1.107421875
2021-03-09 20:47:58.875967,0,512,1.3500000022759195e-05,3.7028298377990723,0.0
2021-03-09 20:48:30.111915,0,512,1.4999999621068127e-05,3.697391986846924,0.0
2021-03-09 20:49:00.989866,0,512,1.650000012887176e-05,3.7046475410461426,1.0078125
2021-03-09 20:49:32.542723,0,298,1.8000000636675395e-05,3.694528102874756,1.6826171875
2021-03-09 20:50:03.110568,0,512,1.9499999325489625e-05,3.6877388954162598,0.0
2021-03-09 20:50:33.854219,0,512,2.099999983329326e-05,3.690107822418213,0.0
2021-03-09 20:51:04.587874,0,512,2.2500000341096893e-05,3.7019429206848145,0.0
2021-03-09 20:51:34.666208,0,512,2.4000000848900527e-05,3.700058937072754,1.103515625
