created_at,epoch,input_size,lr,mem,train_loss
2021-05-09 13:20:19.917918,0,1024,1.4039999769011047e-05,3.8598828315734863,3.3720703125
2021-05-09 13:21:14.689987,0,1024,1.4250000276661012e-05,3.817385196685791,4.05859375
2021-05-09 13:22:11.705855,0,1024,1.4430000192078296e-05,3.8199949264526367,1.55078125
2021-05-09 13:23:04.049148,0,642,1.461000010749558e-05,3.8196425437927246,2.6689453125
2021-05-09 13:23:57.951674,0,1024,1.4790000022912864e-05,3.8258609771728516,6.271484375
2021-05-09 13:24:53.399623,0,1024,1.4999999621068127e-05,3.829648494720459,0.0
2021-05-09 13:25:46.873242,0,1024,1.5180000445980113e-05,3.8702287673950195,6.02734375
2021-05-09 13:26:44.544818,0,1024,1.5359999451902695e-05,3.8279433250427246,0.0
2021-05-09 13:27:37.748599,0,1024,1.553999936731998e-05,3.8296494483947754,2.443359375
2021-05-09 13:28:33.330031,0,1024,1.5749999874969944e-05,3.869077205657959,0.0
2021-05-09 13:29:27.551380,0,1024,1.5929999790387228e-05,3.8199944496154785,1.0576171875
2021-05-09 13:30:22.217389,0,1024,1.6109999705804512e-05,3.8146820068359375,4.021484375
2021-05-09 13:31:17.002693,0,1024,1.6289999621221796e-05,3.819941520690918,3.8740234375
2021-05-09 13:32:12.443147,0,1024,1.650000012887176e-05,3.864772319793701,0.0
2021-05-09 13:33:08.469625,0,1024,1.6680000044289045e-05,3.8634982109069824,0.0
2021-05-09 13:34:02.807244,0,1024,1.685999995970633e-05,3.8199400901794434,0.0
2021-05-09 13:34:56.949079,0,1024,1.7039999875123613e-05,3.8622851371765137,0.0
2021-05-09 13:35:53.000249,0,1024,1.7250000382773578e-05,3.827944755554199,1.603515625
2021-05-09 13:36:45.508269,0,1024,1.7430000298190862e-05,3.920670509338379,1.349609375
2021-05-09 13:37:37.526107,0,1024,1.7610000213608146e-05,3.815646171569824,2.12109375
2021-05-09 13:38:31.090587,0,1024,1.779000012902543e-05,3.8618364334106445,1.4912109375
2021-05-09 13:39:27.715809,0,1024,1.8000000636675395e-05,3.8358893394470215,0.0
2021-05-09 13:40:21.691997,0,1024,1.818000055209268e-05,3.8564791679382324,0.0
2021-05-09 13:41:16.170480,0,696,1.8360000467509963e-05,3.8735594749450684,2.44140625
2021-05-09 13:42:10.405059,0,1024,1.8540000382927246e-05,3.8634982109069824,0.0
2021-05-09 13:43:03.894569,0,1024,1.8750000890577212e-05,3.870016574859619,1.5771484375
2021-05-09 13:43:59.659438,0,1024,1.8930000805994496e-05,3.863499164581299,2.5107421875
2021-05-09 13:44:54.006633,0,1024,1.911000072141178e-05,3.86228609085083,0.19140625
2021-05-09 13:45:47.512947,0,1024,1.9290000636829063e-05,3.8146815299987793,0.0
2021-05-09 13:46:39.806332,0,436,1.9499999325489625e-05,3.8226561546325684,0.93359375
2021-05-09 13:47:35.284081,0,1024,1.967999924090691e-05,3.8598828315734863,6.158203125
2021-05-09 13:48:29.765240,0,1024,1.9859999156324193e-05,3.833739757537842,1.90625
2021-05-09 13:49:23.566619,0,1024,2.004000089073088e-05,3.8199410438537598,3.43359375
2021-05-09 13:50:19.305305,0,1024,2.0249999579391442e-05,3.8258605003356934,0.0
2021-05-09 13:51:14.493646,0,1024,2.0429999494808726e-05,3.85988187789917,0.0
2021-05-09 13:52:10.692002,0,1024,2.060999941022601e-05,3.8634982109069824,0.0
2021-05-09 13:53:04.617728,0,1024,2.0789999325643294e-05,3.920858860015869,2.3720703125
2021-05-09 13:53:58.801156,0,1024,2.099999983329326e-05,3.8618369102478027,3.3701171875
2021-05-09 13:54:52.270168,0,1024,2.1179999748710543e-05,3.85988187789917,0.0
2021-05-09 13:55:42.474083,0,1024,2.1359999664127827e-05,3.8564791679382324,0.0
2021-05-09 13:56:37.303318,0,1024,2.153999957954511e-05,3.829648494720459,0.0
2021-05-09 13:57:34.261574,0,1024,2.1750000087195076e-05,3.8296494483947754,0.33984375
2021-05-09 13:58:31.050546,0,1024,2.193000000261236e-05,3.815648078918457,1.4677734375
2021-05-09 13:59:25.463633,0,1024,2.2109999918029644e-05,3.817385196685791,0.388671875
2021-05-09 14:00:19.875404,0,1024,2.2289999833446927e-05,3.8199963569641113,1.6630859375
2021-05-09 14:01:15.448650,0,1024,2.2500000341096893e-05,3.8173842430114746,0.0
2021-05-09 14:02:09.548412,0,1024,2.2680000256514177e-05,3.8380417823791504,0.443359375
2021-05-09 14:03:04.052336,0,1024,2.286000017193146e-05,3.827944755554199,5.021484375
2021-05-09 14:03:58.095418,0,1024,2.3040000087348744e-05,3.8199400901794434,0.0
2021-05-09 14:04:52.843687,0,1024,2.325000059499871e-05,3.874772548675537,0.837890625
2021-05-09 14:05:49.373416,0,1024,2.3430000510415994e-05,3.9376354217529297,1.044921875
2021-05-09 14:06:42.883183,0,1024,2.3610000425833277e-05,3.92085599899292,0.0
2021-05-09 14:07:36.781299,0,1024,2.379000034125056e-05,3.8337392807006836,1.9296875
2021-05-09 14:08:30.487999,0,1024,2.4000000848900527e-05,3.8598828315734863,1.78125
2021-05-09 14:09:24.226202,0,1024,2.418000076431781e-05,3.8598875999450684,2.154296875
2021-05-09 14:10:19.032994,0,1024,2.4360000679735094e-05,3.864711284637451,0.0
2021-05-09 14:11:12.677490,0,1024,2.4540000595152378e-05,3.856480598449707,2.7431640625
2021-05-09 14:12:05.626505,0,1024,2.474999928381294e-05,3.864712715148926,1.3720703125
2021-05-09 14:12:58.897303,0,1024,2.4929999199230224e-05,3.8598828315734863,1.1806640625
2021-05-09 14:13:48.513699,0,1024,2.5109999114647508e-05,3.82965087890625,1.404296875
2021-05-09 14:14:42.239158,0,1024,2.5290000849054195e-05,3.827944278717041,0.9736328125
2021-05-09 14:15:33.136416,0,1024,2.5499999537714757e-05,3.8749070167541504,0.751953125
2021-05-09 14:16:26.538961,0,1024,2.567999945313204e-05,3.819995403289795,2.11328125
2021-05-09 14:17:20.667759,0,1024,2.5859999368549325e-05,3.8380417823791504,2.2060546875
2021-05-09 14:18:13.464278,0,1024,2.603999928396661e-05,3.817385196685791,2.634765625
2021-05-09 14:19:07.185077,0,1024,2.6249999791616574e-05,3.8564834594726562,0.830078125
2021-05-09 14:20:00.737680,0,1024,2.6429999707033858e-05,3.8199963569641113,1.109375
2021-05-09 14:20:54.405595,0,1024,2.660999962245114e-05,3.8337388038635254,2.078125
